# mlight/meV nloc/cm-3 sensitivity
5.549110614868556723e+01 7.683162240081982119e+00 0.000000000000000000e+00
5.860265341682614348e+01 7.683162240081982119e+00 0.000000000000000000e+00
6.188867416502187524e+01 7.683162240081982119e+00 0.000000000000000000e+00
6.535895162734233566e+01 7.683162240081982119e+00 0.000000000000000000e+00
6.902381761216658163e+01 7.683162240081982119e+00 0.000000000000000000e+00
7.289418326233582945e+01 7.683162240081982119e+00 0.000000000000000000e+00
7.698157154011721559e+01 7.683162240081982119e+00 0.000000000000000000e+00
8.129815153369324321e+01 7.683162240081982119e+00 0.000000000000000000e+00
8.585677468731610418e+01 7.683162240081982119e+00 0.000000000000000000e+00
9.067101306299150565e+01 7.683162240081982119e+00 0.000000000000000000e+00
9.575519974760622688e+01 7.683162240081982119e+00 0.000000000000000000e+00
1.011244715258004874e+02 7.683162240081982119e+00 0.000000000000000000e+00
1.067948139456319865e+02 7.683162240081982119e+00 0.000000000000000000e+00
1.127831089112023761e+02 7.683162240081982119e+00 2.164430070166102338e-01
1.191071849439409220e+02 7.683162240081982119e+00 3.686426974625647279e-01
1.257858702621828968e+02 7.683162240081982119e+00 3.805606331559558408e-01
1.328390488370751541e+02 7.683162240081982119e+00 5.785670919866462425e-01
1.402877195916981350e+02 7.683162240081982119e+00 6.214404972472942212e-01
1.481540589196547160e+02 7.683162240081982119e+00 7.035959675517435841e-01
1.564614867092575139e+02 7.683162240081982119e+00 6.929871390152798627e-01
