# mlight/meV nloc/cm-3 sensitivity
7.796360130405233235e+01 1.000000000000000000e+01 4.684653420354398801e-01
8.296958520834907347e+01 1.000000000000000000e+01 5.104106991499157697e-01
8.829699955494092478e+01 1.000000000000000000e+01 5.510180430202411550e-01
9.396648314954695991e+01 1.000000000000000000e+01 4.844223444266042566e-01
1.000000000000000000e+02 1.000000000000000000e+01 4.555800948042240117e-01
1.064209244064724658e+02 1.000000000000000000e+01 5.271753575335699216e-01
1.132541315152812587e+02 1.000000000000000000e+01 4.681165107326727415e-01
1.205260936870842556e+02 1.000000000000000000e+01 4.787066300509790207e-01
1.282649830528060022e+02 1.000000000000000000e+01 5.280068987729071850e-01
1.365007806546013853e+02 1.000000000000000000e+01 4.767365945840771890e-01
1.452653925946781328e+02 1.000000000000000000e+01 5.210817035148350707e-01
1.545927736419478435e+02 1.000000000000000000e+01 4.650118803840190829e-01
1.645190587753662328e+02 1.000000000000000000e+01 4.879908683062525454e-01
1.750827031735725257e+02 1.000000000000000000e+01 4.757394976786898377e-01
1.863246311931559944e+02 1.000000000000000000e+01 5.031351731500882662e-01
1.982883949127071332e+02 1.000000000000000000e+01 4.897192132860169744e-01
2.110203428568596564e+02 1.000000000000000000e+01 5.189730485614493238e-01
2.245697995539773899e+02 1.000000000000000000e+01 5.086112411374210662e-01
2.389892566231050353e+02 1.000000000000000000e+01 4.853191908261489385e-01
2.543345761304648249e+02 1.000000000000000000e+01 4.908790689198350154e-01
2.706652070033241557e+02 1.000000000000000000e+01 4.796400984842702497e-01
2.880444153396297793e+02 1.000000000000000000e+01 5.347063026678271491e-01
3.065395295056529790e+02 1.000000000000000000e+01 5.092642885385479934e-01
3.262222009711670125e+02 1.000000000000000000e+01 5.171379259918860161e-01
3.471686818926559681e+02 1.000000000000000000e+01 5.312225492366989821e-01
3.694601205199302285e+02 1.000000000000000000e+01 4.965688251675447473e-01
3.931828755705770391e+02 1.000000000000000000e+01 4.930193075336968267e-01
4.184288507901584353e+02 1.000000000000000000e+01 4.779325366198652891e-01
4.452958509942655496e+02 1.000000000000000000e+01 4.947007701729978502e-01
4.738879609717656081e+02 1.000000000000000000e+01 4.523958849996348452e-01
5.043159487171358819e+02 1.000000000000000000e+01 4.935951738858408433e-01
5.366976945540476436e+02 1.000000000000000000e+01 4.585426272161448602e-01
5.711586478126434940e+02 1.000000000000000000e+01 4.961021526831863038e-01
6.078323128297230369e+02 1.000000000000000000e+01 5.161731891604547373e-01
6.468607661546327563e+02 1.000000000000000000e+01 5.083039176842548690e-01
6.883952069645496294e+02 1.000000000000000000e+01 5.011114629482442684e-01
7.325965428215230304e+02 1.000000000000000000e+01 4.896649287394080341e-01
7.796360130405237214e+02 1.000000000000000000e+01 4.633736076890687117e-01
8.296958520834915589e+02 1.000000000000000000e+01 5.508195932435165920e-01
8.829699955494091910e+02 1.000000000000000000e+01 4.691830204966124240e-01
9.396648314954691159e+02 1.000000000000000000e+01 4.594917644006736857e-01
1.000000000000000000e+03 1.000000000000000000e+01 4.572711566091072766e-01
1.000000000000000000e+01 1.104089513673812206e+01 0.000000000000000000e+00
1.064209244064724125e+01 1.104089513673812206e+01 0.000000000000000000e+00
1.132541315152811556e+01 1.104089513673812206e+01 0.000000000000000000e+00
1.205260936870842592e+01 1.104089513673812206e+01 0.000000000000000000e+00
1.282649830528060519e+01 1.104089513673812206e+01 0.000000000000000000e+00
1.365007806546013747e+01 1.104089513673812206e+01 0.000000000000000000e+00
1.452653925946781222e+01 1.104089513673812206e+01 1.783260141335527571e-01
1.545927736419477760e+01 1.104089513673812206e+01 1.189964371657358522e-01
1.645190587753662470e+01 1.104089513673812206e+01 2.484598892335268538e-01
1.750827031735724404e+01 1.104089513673812206e+01 2.861935606490637607e-01
1.863246311931559873e+01 1.104089513673812206e+01 2.881606948391544076e-01
1.982883949127071332e+01 1.104089513673812206e+01 3.822735447258295838e-01
2.110203428568595641e+01 1.104089513673812206e+01 4.789568401817532184e-01
2.245697995539773828e+01 1.104089513673812206e+01 5.000170544128229588e-01
2.389892566231050353e+01 1.104089513673812206e+01 5.552142779719835275e-01
2.543345761304649599e+01 1.104089513673812206e+01 5.279306841456948840e-01
2.706652070033241131e+01 1.104089513673812206e+01 5.535640182945662513e-01
2.880444153396296514e+01 1.104089513673812206e+01 5.422526109642330505e-01
3.065395295056526592e+01 1.104089513673812206e+01 5.736612648257212177e-01
3.262222009711669557e+01 1.104089513673812206e+01 5.350681563576329403e-01
3.471686818926561102e+01 1.104089513673812206e+01 5.348662927768438324e-01
3.694601205199302285e+01 1.104089513673812206e+01 4.934363847726192520e-01
3.931828755705770106e+01 1.104089513673812206e+01 5.367980433129920792e-01
4.184288507901582221e+01 1.104089513673812206e+01 5.072138333281852596e-01
4.452958509942655496e+01 1.104089513673812206e+01 5.702429676217409815e-01
4.738879609717653807e+01 1.104089513673812206e+01 5.458511130852080617e-01
5.043159487171358535e+01 1.104089513673812206e+01 5.217307710916447849e-01
5.366976945540476152e+01 1.104089513673812206e+01 5.231462455176857373e-01
5.711586478126432098e+01 1.104089513673812206e+01 5.043512837396315618e-01
6.078323128297230227e+01 1.104089513673812206e+01 5.322051200677947458e-01
6.468607661546327847e+01 1.104089513673812206e+01 5.403554632836123917e-01
6.883952069645499705e+01 1.104089513673812206e+01 5.849284837729432640e-01
7.325965428215229736e+01 1.104089513673812206e+01 5.316788240877715621e-01
7.796360130405233235e+01 1.104089513673812206e+01 5.136614351423255398e-01
8.296958520834907347e+01 1.104089513673812206e+01 5.734866821392753389e-01
8.829699955494092478e+01 1.104089513673812206e+01 5.924207556805841657e-01
9.396648314954695991e+01 1.104089513673812206e+01 5.286226169017569365e-01
1.000000000000000000e+02 1.104089513673812206e+01 5.098790648263367142e-01
1.064209244064724658e+02 1.104089513673812206e+01 5.782428156575036837e-01
1.132541315152812587e+02 1.104089513673812206e+01 5.214733127717793293e-01
1.205260936870842556e+02 1.104089513673812206e+01 5.288349168096034836e-01
1.282649830528060022e+02 1.104089513673812206e+01 5.750252484773837880e-01
1.365007806546013853e+02 1.104089513673812206e+01 5.306344370118709630e-01
1.452653925946781328e+02 1.104089513673812206e+01 5.762844972596927740e-01
1.545927736419478435e+02 1.104089513673812206e+01 5.180061958926445165e-01
1.645190587753662328e+02 1.104089513673812206e+01 5.422059114398125601e-01
1.750827031735725257e+02 1.104089513673812206e+01 5.230448277518248146e-01
1.863246311931559944e+02 1.104089513673812206e+01 5.578116411408671205e-01
1.982883949127071332e+02 1.104089513673812206e+01 5.310432018791568787e-01
2.110203428568596564e+02 1.104089513673812206e+01 5.631771109318918223e-01
2.245697995539773899e+02 1.104089513673812206e+01 5.603899849134752476e-01
2.389892566231050353e+02 1.104089513673812206e+01 5.428056847787295913e-01
2.543345761304648249e+02 1.104089513673812206e+01 5.417203624677016105e-01
2.706652070033241557e+02 1.104089513673812206e+01 5.332468469226071539e-01
2.880444153396297793e+02 1.104089513673812206e+01 5.879969461742966530e-01
3.065395295056529790e+02 1.104089513673812206e+01 5.699100948062835181e-01
3.262222009711670125e+02 1.104089513673812206e+01 5.567648982427553239e-01
3.471686818926559681e+02 1.104089513673812206e+01 5.879922631632149566e-01
3.694601205199302285e+02 1.104089513673812206e+01 5.522345289979504468e-01
3.931828755705770391e+02 1.104089513673812206e+01 5.342593104359796286e-01
4.184288507901584353e+02 1.104089513673812206e+01 5.275022421769665071e-01
4.452958509942655496e+02 1.104089513673812206e+01 5.668158710545591061e-01
4.738879609717656081e+02 1.104089513673812206e+01 5.089284016276602873e-01
5.043159487171358819e+02 1.104089513673812206e+01 5.396152766526022271e-01
5.366976945540476436e+02 1.104089513673812206e+01 5.199626523938880585e-01
5.711586478126434940e+02 1.104089513673812206e+01 5.583650554585923853e-01
6.078323128297230369e+02 1.104089513673812206e+01 5.673080340952240119e-01
6.468607661546327563e+02 1.104089513673812206e+01 5.666672962377523604e-01
6.883952069645496294e+02 1.104089513673812206e+01 5.702580666140453225e-01
7.325965428215230304e+02 1.104089513673812206e+01 5.490018471886547458e-01
7.796360130405237214e+02 1.104089513673812206e+01 5.018620671325365601e-01
8.296958520834915589e+02 1.104089513673812206e+01 5.968736099572001796e-01
8.829699955494091910e+02 1.104089513673812206e+01 5.404359979809256753e-01
9.396648314954691159e+02 1.104089513673812206e+01 5.010448427766128754e-01
1.000000000000000000e+03 1.104089513673812206e+01 5.152982133923245112e-01
1.000000000000000000e+01 1.219013654204475294e+01 0.000000000000000000e+00
1.064209244064724125e+01 1.219013654204475294e+01 0.000000000000000000e+00
1.132541315152811556e+01 1.219013654204475294e+01 0.000000000000000000e+00
1.205260936870842592e+01 1.219013654204475294e+01 1.157951736622927913e-01
1.282649830528060519e+01 1.219013654204475294e+01 0.000000000000000000e+00
1.365007806546013747e+01 1.219013654204475294e+01 1.345426372258527181e-01
1.452653925946781222e+01 1.219013654204475294e+01 1.412896929778982569e-01
1.545927736419477760e+01 1.219013654204475294e+01 2.007733911045110065e-01
1.645190587753662470e+01 1.219013654204475294e+01 2.828235160690143468e-01
1.750827031735724404e+01 1.219013654204475294e+01 3.082672806193935688e-01
1.863246311931559873e+01 1.219013654204475294e+01 3.565755463745380327e-01
1.982883949127071332e+01 1.219013654204475294e+01 4.193531950539030606e-01
2.110203428568595641e+01 1.219013654204475294e+01 5.210546462363186970e-01
2.245697995539773828e+01 1.219013654204475294e+01 5.611711747488016266e-01
2.389892566231050353e+01 1.219013654204475294e+01 5.940487593920176224e-01
2.543345761304649599e+01 1.219013654204475294e+01 5.762028210915128845e-01
2.706652070033241131e+01 1.219013654204475294e+01 6.119574982248386918e-01
2.880444153396296514e+01 1.219013654204475294e+01 6.014458424086305266e-01
3.065395295056526592e+01 1.219013654204475294e+01 6.055428650195191498e-01
3.262222009711669557e+01 1.219013654204475294e+01 5.658038923114915297e-01
3.471686818926561102e+01 1.219013654204475294e+01 5.658268525774466928e-01
3.694601205199302285e+01 1.219013654204475294e+01 5.365240302775408088e-01
3.931828755705770106e+01 1.219013654204475294e+01 5.879335748710428078e-01
4.184288507901582221e+01 1.219013654204475294e+01 5.759195655102915534e-01
4.452958509942655496e+01 1.219013654204475294e+01 6.366350170035554035e-01
4.738879609717653807e+01 1.219013654204475294e+01 6.346541972403224596e-01
5.043159487171358535e+01 1.219013654204475294e+01 5.824949139709504342e-01
5.366976945540476152e+01 1.219013654204475294e+01 5.807279197673530513e-01
5.711586478126432098e+01 1.219013654204475294e+01 5.544202293450705143e-01
6.078323128297230227e+01 1.219013654204475294e+01 5.951245262412137027e-01
6.468607661546327847e+01 1.219013654204475294e+01 6.008103617071365310e-01
6.883952069645499705e+01 1.219013654204475294e+01 6.415035202668226688e-01
7.325965428215229736e+01 1.219013654204475294e+01 5.906512463120865419e-01
7.796360130405233235e+01 1.219013654204475294e+01 5.701376614268874876e-01
8.296958520834907347e+01 1.219013654204475294e+01 6.134898633676584279e-01
8.829699955494092478e+01 1.219013654204475294e+01 6.308478419486979183e-01
9.396648314954695991e+01 1.219013654204475294e+01 5.830308059321632763e-01
1.000000000000000000e+02 1.219013654204475294e+01 5.673580631752525028e-01
1.064209244064724658e+02 1.219013654204475294e+01 6.353889278255705486e-01
1.132541315152812587e+02 1.219013654204475294e+01 5.812546391961834757e-01
1.205260936870842556e+02 1.219013654204475294e+01 5.882447088840350169e-01
1.282649830528060022e+02 1.219013654204475294e+01 6.372988334829814416e-01
1.365007806546013853e+02 1.219013654204475294e+01 5.841733727740191506e-01
1.452653925946781328e+02 1.219013654204475294e+01 6.296953098727253728e-01
1.545927736419478435e+02 1.219013654204475294e+01 5.688200665566394143e-01
1.645190587753662328e+02 1.219013654204475294e+01 6.003323829979092530e-01
1.750827031735725257e+02 1.219013654204475294e+01 5.823812613947024763e-01
1.863246311931559944e+02 1.219013654204475294e+01 6.370892034422854788e-01
1.982883949127071332e+02 1.219013654204475294e+01 5.879865304745185428e-01
2.110203428568596564e+02 1.219013654204475294e+01 6.226648254640083646e-01
2.245697995539773899e+02 1.219013654204475294e+01 6.200405690829635663e-01
2.389892566231050353e+02 1.219013654204475294e+01 5.956431545551199580e-01
2.543345761304648249e+02 1.219013654204475294e+01 5.955833671216500536e-01
2.706652070033241557e+02 1.219013654204475294e+01 6.062626366827457147e-01
2.880444153396297793e+02 1.219013654204475294e+01 6.489711980208967557e-01
3.065395295056529790e+02 1.219013654204475294e+01 6.296577084280486902e-01
3.262222009711670125e+02 1.219013654204475294e+01 6.275310971075007682e-01
3.471686818926559681e+02 1.219013654204475294e+01 6.320203454411406074e-01
3.694601205199302285e+02 1.219013654204475294e+01 6.122057813115007185e-01
3.931828755705770391e+02 1.219013654204475294e+01 5.927305766367040318e-01
4.184288507901584353e+02 1.219013654204475294e+01 5.837795416331693632e-01
4.452958509942655496e+02 1.219013654204475294e+01 6.302108180002921056e-01
4.738879609717656081e+02 1.219013654204475294e+01 5.682685093711081770e-01
5.043159487171358819e+02 1.219013654204475294e+01 5.954860218356748947e-01
5.366976945540476436e+02 1.219013654204475294e+01 5.710595081162298525e-01
5.711586478126434940e+02 1.219013654204475294e+01 6.135350352538790908e-01
6.078323128297230369e+02 1.219013654204475294e+01 6.187525528982518175e-01
6.468607661546327563e+02 1.219013654204475294e+01 6.238915301153843407e-01
6.883952069645496294e+02 1.219013654204475294e+01 6.242931857981869337e-01
7.325965428215230304e+02 1.219013654204475294e+01 6.061362115254651517e-01
7.796360130405237214e+02 1.219013654204475294e+01 5.582416076122536097e-01
8.296958520834915589e+02 1.219013654204475294e+01 6.559184574754852726e-01
8.829699955494091910e+02 1.219013654204475294e+01 5.943375574198954681e-01
9.396648314954691159e+02 1.219013654204475294e+01 5.685256445260251645e-01
1.000000000000000000e+03 1.219013654204475294e+01 5.546978755226378288e-01
1.000000000000000000e+01 1.345900192632356607e+01 0.000000000000000000e+00
1.064209244064724125e+01 1.345900192632356607e+01 0.000000000000000000e+00
1.132541315152811556e+01 1.345900192632356607e+01 0.000000000000000000e+00
1.205260936870842592e+01 1.345900192632356607e+01 1.303391697054004650e-01
1.282649830528060519e+01 1.345900192632356607e+01 0.000000000000000000e+00
1.365007806546013747e+01 1.345900192632356607e+01 1.393029054688201818e-01
1.452653925946781222e+01 1.345900192632356607e+01 1.337330751375547244e-01
1.545927736419477760e+01 1.345900192632356607e+01 1.775027408330519252e-01
1.645190587753662470e+01 1.345900192632356607e+01 3.164239821465203439e-01
1.750827031735724404e+01 1.345900192632356607e+01 3.443390171241304532e-01
1.863246311931559873e+01 1.345900192632356607e+01 3.724044817225550807e-01
1.982883949127071332e+01 1.345900192632356607e+01 4.913691784464542245e-01
2.110203428568595641e+01 1.345900192632356607e+01 5.639283607093291684e-01
2.245697995539773828e+01 1.345900192632356607e+01 6.060237885016733772e-01
2.389892566231050353e+01 1.345900192632356607e+01 6.630249464374957657e-01
2.543345761304649599e+01 1.345900192632356607e+01 6.402964167305877918e-01
2.706652070033241131e+01 1.345900192632356607e+01 6.611693560465486952e-01
2.880444153396296514e+01 1.345900192632356607e+01 6.712987012043502011e-01
3.065395295056526592e+01 1.345900192632356607e+01 6.790462967969700392e-01
3.262222009711669557e+01 1.345900192632356607e+01 6.404115077247365395e-01
3.471686818926561102e+01 1.345900192632356607e+01 6.360598370967073256e-01
3.694601205199302285e+01 1.345900192632356607e+01 6.125774699058850192e-01
3.931828755705770106e+01 1.345900192632356607e+01 6.523493331970833253e-01
4.184288507901582221e+01 1.345900192632356607e+01 6.291306672997835081e-01
4.452958509942655496e+01 1.345900192632356607e+01 6.892852048116958619e-01
4.738879609717653807e+01 1.345900192632356607e+01 6.936642856985230088e-01
5.043159487171358535e+01 1.345900192632356607e+01 6.564145334544739807e-01
5.366976945540476152e+01 1.345900192632356607e+01 6.472944478499114140e-01
5.711586478126432098e+01 1.345900192632356607e+01 6.161825437104392345e-01
6.078323128297230227e+01 1.345900192632356607e+01 6.471540432603964943e-01
6.468607661546327847e+01 1.345900192632356607e+01 6.658754318016133489e-01
6.883952069645499705e+01 1.345900192632356607e+01 7.011390560535771810e-01
7.325965428215229736e+01 1.345900192632356607e+01 6.520111633031927534e-01
7.796360130405233235e+01 1.345900192632356607e+01 6.297174597004888685e-01
8.296958520834907347e+01 1.345900192632356607e+01 6.913186390354757460e-01
8.829699955494092478e+01 1.345900192632356607e+01 6.905226326192844821e-01
9.396648314954695991e+01 1.345900192632356607e+01 6.450248224363360761e-01
1.000000000000000000e+02 1.345900192632356607e+01 6.310544317188471197e-01
1.064209244064724658e+02 1.345900192632356607e+01 7.023340621514095883e-01
1.132541315152812587e+02 1.345900192632356607e+01 6.356775589167831253e-01
1.205260936870842556e+02 1.345900192632356607e+01 6.517837438066843569e-01
1.282649830528060022e+02 1.345900192632356607e+01 6.937362835403620975e-01
1.365007806546013853e+02 1.345900192632356607e+01 6.495616473406158331e-01
1.452653925946781328e+02 1.345900192632356607e+01 6.974971653335080291e-01
1.545927736419478435e+02 1.345900192632356607e+01 6.325931783464492364e-01
1.645190587753662328e+02 1.345900192632356607e+01 6.662858603220540576e-01
1.750827031735725257e+02 1.345900192632356607e+01 6.395508539293061068e-01
1.863246311931559944e+02 1.345900192632356607e+01 6.852577333050787756e-01
1.982883949127071332e+02 1.345900192632356607e+01 6.367563903618976839e-01
2.110203428568596564e+02 1.345900192632356607e+01 6.783821174546055266e-01
2.245697995539773899e+02 1.345900192632356607e+01 6.892465657680211244e-01
2.389892566231050353e+02 1.345900192632356607e+01 6.536916739576617008e-01
2.543345761304648249e+02 1.345900192632356607e+01 6.544697994709930411e-01
2.706652070033241557e+02 1.345900192632356607e+01 6.589755226642367569e-01
2.880444153396297793e+02 1.345900192632356607e+01 7.076590042821605531e-01
3.065395295056529790e+02 1.345900192632356607e+01 6.935244610117167197e-01
3.262222009711670125e+02 1.345900192632356607e+01 6.809642882569796329e-01
3.471686818926559681e+02 1.345900192632356607e+01 7.079126153537422805e-01
3.694601205199302285e+02 1.345900192632356607e+01 6.769142954607264562e-01
3.931828755705770391e+02 1.345900192632356607e+01 6.497678323268790690e-01
4.184288507901584353e+02 1.345900192632356607e+01 6.421694240598430081e-01
4.452958509942655496e+02 1.345900192632356607e+01 6.875471187839380383e-01
4.738879609717656081e+02 1.345900192632356607e+01 6.146197935515088639e-01
5.043159487171358819e+02 1.345900192632356607e+01 6.533617174221078017e-01
5.366976945540476436e+02 1.345900192632356607e+01 6.227495557585999153e-01
5.711586478126434940e+02 1.345900192632356607e+01 6.848941266619322787e-01
6.078323128297230369e+02 1.345900192632356607e+01 6.935441680949997467e-01
6.468607661546327563e+02 1.345900192632356607e+01 6.945636922999577356e-01
6.883952069645496294e+02 1.345900192632356607e+01 6.937472182082513594e-01
7.325965428215230304e+02 1.345900192632356607e+01 6.680598822997255715e-01
7.796360130405237214e+02 1.345900192632356607e+01 6.261426842543335036e-01
8.296958520834915589e+02 1.345900192632356607e+01 7.172580584057203223e-01
8.829699955494091910e+02 1.345900192632356607e+01 6.568668405139969080e-01
9.396648314954691159e+02 1.345900192632356607e+01 6.223541779355963310e-01
1.000000000000000000e+03 1.345900192632356607e+01 6.248563608661463764e-01
1.000000000000000000e+01 1.485994289136948865e+01 0.000000000000000000e+00
1.064209244064724125e+01 1.485994289136948865e+01 0.000000000000000000e+00
1.132541315152811556e+01 1.485994289136948865e+01 0.000000000000000000e+00
1.205260936870842592e+01 1.485994289136948865e+01 1.023474929194725519e-01
1.282649830528060519e+01 1.485994289136948865e+01 0.000000000000000000e+00
1.365007806546013747e+01 1.485994289136948865e+01 1.829461300017407310e-01
1.452653925946781222e+01 1.485994289136948865e+01 1.919534352417168743e-01
1.545927736419477760e+01 1.485994289136948865e+01 2.742489357624630086e-01
1.645190587753662470e+01 1.485994289136948865e+01 3.506651202084058450e-01
1.750827031735724404e+01 1.485994289136948865e+01 3.899239232759093565e-01
1.863246311931559873e+01 1.485994289136948865e+01 4.496935411465677879e-01
1.982883949127071332e+01 1.485994289136948865e+01 5.288576728386091830e-01
2.110203428568595641e+01 1.485994289136948865e+01 6.393967409260293833e-01
2.245697995539773828e+01 1.485994289136948865e+01 6.599849250577303206e-01
2.389892566231050353e+01 1.485994289136948865e+01 7.272328093621217571e-01
2.543345761304649599e+01 1.485994289136948865e+01 7.160567964306454591e-01
2.706652070033241131e+01 1.485994289136948865e+01 7.337239846237069152e-01
2.880444153396296514e+01 1.485994289136948865e+01 7.376318729950703812e-01
3.065395295056526592e+01 1.485994289136948865e+01 7.421941865975969499e-01
3.262222009711669557e+01 1.485994289136948865e+01 7.037326463374290464e-01
3.471686818926561102e+01 1.485994289136948865e+01 6.998049039417761907e-01
3.694601205199302285e+01 1.485994289136948865e+01 6.820939150640722426e-01
3.931828755705770106e+01 1.485994289136948865e+01 7.134704872385159158e-01
4.184288507901582221e+01 1.485994289136948865e+01 6.940584976147580187e-01
4.452958509942655496e+01 1.485994289136948865e+01 7.586722845963594919e-01
4.738879609717653807e+01 1.485994289136948865e+01 7.599190727836638848e-01
5.043159487171358535e+01 1.485994289136948865e+01 7.200320777066835376e-01
5.366976945540476152e+01 1.485994289136948865e+01 7.136126344265786292e-01
5.711586478126432098e+01 1.485994289136948865e+01 6.927200789289105209e-01
6.078323128297230227e+01 1.485994289136948865e+01 7.147019462221506636e-01
6.468607661546327847e+01 1.485994289136948865e+01 7.366998098507032688e-01
6.883952069645499705e+01 1.485994289136948865e+01 7.662487837762806953e-01
7.325965428215229736e+01 1.485994289136948865e+01 7.054749424230234434e-01
7.796360130405233235e+01 1.485994289136948865e+01 6.939491355166329534e-01
8.296958520834907347e+01 1.485994289136948865e+01 7.471730910158778105e-01
8.829699955494092478e+01 1.485994289136948865e+01 7.878506384544327057e-01
9.396648314954695991e+01 1.485994289136948865e+01 7.144766073084239943e-01
1.000000000000000000e+02 1.485994289136948865e+01 6.950187666813522069e-01
1.064209244064724658e+02 1.485994289136948865e+01 7.689069777999956168e-01
1.132541315152812587e+02 1.485994289136948865e+01 7.057405816094983741e-01
1.205260936870842556e+02 1.485994289136948865e+01 7.163019265736542129e-01
1.282649830528060022e+02 1.485994289136948865e+01 7.667559036708115894e-01
1.365007806546013853e+02 1.485994289136948865e+01 7.048589070845647786e-01
1.452653925946781328e+02 1.485994289136948865e+01 7.613346964468251654e-01
1.545927736419478435e+02 1.485994289136948865e+01 6.982831527979487252e-01
1.645190587753662328e+02 1.485994289136948865e+01 7.371409809934074131e-01
1.750827031735725257e+02 1.485994289136948865e+01 7.028520399966557974e-01
1.863246311931559944e+02 1.485994289136948865e+01 7.545989107529372797e-01
1.982883949127071332e+02 1.485994289136948865e+01 7.071638469669413452e-01
2.110203428568596564e+02 1.485994289136948865e+01 7.517893326011311217e-01
2.245697995539773899e+02 1.485994289136948865e+01 7.576381989751767021e-01
2.389892566231050353e+02 1.485994289136948865e+01 6.944761498303029246e-01
2.543345761304648249e+02 1.485994289136948865e+01 7.263955433327421440e-01
2.706652070033241557e+02 1.485994289136948865e+01 7.274608874640475786e-01
2.880444153396297793e+02 1.485994289136948865e+01 7.755093473441346807e-01
3.065395295056529790e+02 1.485994289136948865e+01 7.637084652133357965e-01
3.262222009711670125e+02 1.485994289136948865e+01 7.614777908104611859e-01
3.471686818926559681e+02 1.485994289136948865e+01 7.733980107577548280e-01
3.694601205199302285e+02 1.485994289136948865e+01 7.467490860689135479e-01
3.931828755705770391e+02 1.485994289136948865e+01 7.198292127360350623e-01
4.184288507901584353e+02 1.485994289136948865e+01 7.066410569773182715e-01
4.452958509942655496e+02 1.485994289136948865e+01 7.569511843115068750e-01
4.738879609717656081e+02 1.485994289136948865e+01 6.985255457728621886e-01
5.043159487171358819e+02 1.485994289136948865e+01 7.420170556967105036e-01
5.366976945540476436e+02 1.485994289136948865e+01 6.825800034187916587e-01
5.711586478126434940e+02 1.485994289136948865e+01 7.415885442999478050e-01
6.078323128297230369e+02 1.485994289136948865e+01 7.639742077565468970e-01
6.468607661546327563e+02 1.485994289136948865e+01 7.645390574843273779e-01
6.883952069645496294e+02 1.485994289136948865e+01 7.555529465391189747e-01
7.325965428215230304e+02 1.485994289136948865e+01 7.342984158865412114e-01
7.796360130405237214e+02 1.485994289136948865e+01 6.950903153992104011e-01
8.296958520834915589e+02 1.485994289136948865e+01 7.843262342130448150e-01
8.829699955494091910e+02 1.485994289136948865e+01 7.250503112435880970e-01
9.396648314954691159e+02 1.485994289136948865e+01 6.732426683161412129e-01
1.000000000000000000e+03 1.485994289136948865e+01 6.998299283360327472e-01
1.000000000000000000e+01 1.640670712015276322e+01 0.000000000000000000e+00
1.064209244064724125e+01 1.640670712015276322e+01 0.000000000000000000e+00
1.132541315152811556e+01 1.640670712015276322e+01 0.000000000000000000e+00
1.205260936870842592e+01 1.640670712015276322e+01 1.428728974951481434e-01
1.282649830528060519e+01 1.640670712015276322e+01 0.000000000000000000e+00
1.365007806546013747e+01 1.640670712015276322e+01 2.053891777173562638e-01
1.452653925946781222e+01 1.640670712015276322e+01 2.429705830694165181e-01
1.545927736419477760e+01 1.640670712015276322e+01 2.718688195966070809e-01
1.645190587753662470e+01 1.640670712015276322e+01 3.693066902111865613e-01
1.750827031735724404e+01 1.640670712015276322e+01 4.400331880223660175e-01
1.863246311931559873e+01 1.640670712015276322e+01 4.804783233687781596e-01
1.982883949127071332e+01 1.640670712015276322e+01 5.948168552718580138e-01
