# mlight/meV nloc/cm-3 sensitivity
7.821634056035759386e+01 1.211527658628588178e+01 0.000000000000000000e+00
8.944271909999160641e+01 1.211527658628588178e+01 8.894164338221099975e-02
1.022804179112240490e+02 1.211527658628588178e+01 2.493805807073935787e-01
1.169607095285146983e+02 1.211527658628588178e+01 4.416109042505455551e-01
1.337480609952844191e+02 1.211527658628588178e+01 5.523283537784885455e-01
1.529448982663459731e+02 1.211527658628588178e+01 6.005471103882407125e-01
1.748970544442334756e+02 1.211527658628588178e+01 5.767863214952706485e-01
2.000000000000000284e+02 1.211527658628588178e+01 5.262920249184430688e-01
2.287059672165840141e+02 1.211527658628588178e+01 5.615500617882546175e-01
2.615320972023659465e+02 1.211527658628588178e+01 5.993251258059965059e-01
2.990697562442441608e+02 1.211527658628588178e+01 5.390597066194526832e-01
3.419951893353393189e+02 1.211527658628588178e+01 5.809895836111436118e-01
3.910817028017877419e+02 1.211527658628588178e+01 5.632536762977612410e-01
4.472135954999579894e+02 1.211527658628588178e+01 5.880644282393147071e-01
5.114020895561201883e+02 1.211527658628588178e+01 5.384425334703467625e-01
5.848035476425728802e+02 1.211527658628588178e+01 5.955140050651742678e-01
6.687403049764220668e+02 1.211527658628588178e+01 6.090863550836030926e-01
7.647244913317297232e+02 1.211527658628588178e+01 6.037647271634445367e-01
8.744852722211672926e+02 1.211527658628588178e+01 6.122020499937508298e-01
1.000000000000000000e+03 1.211527658628588178e+01 5.976892192592077047e-01
4.000000000000001421e+01 1.467799267622069870e+01 0.000000000000000000e+00
4.574119344331683124e+01 1.467799267622069870e+01 0.000000000000000000e+00
5.230641944047322767e+01 1.467799267622069870e+01 0.000000000000000000e+00
5.981395124884883785e+01 1.467799267622069870e+01 0.000000000000000000e+00
6.839903786706790356e+01 1.467799267622069870e+01 0.000000000000000000e+00
7.821634056035759386e+01 1.467799267622069870e+01 0.000000000000000000e+00
8.944271909999160641e+01 1.467799267622069870e+01 1.257246093300627421e-01
1.022804179112240490e+02 1.467799267622069870e+01 3.045995750541173330e-01
1.169607095285146983e+02 1.467799267622069870e+01 5.287589583454768150e-01
1.337480609952844191e+02 1.467799267622069870e+01 6.592626707598753244e-01
1.529448982663459731e+02 1.467799267622069870e+01 7.141274126242076470e-01
1.748970544442334756e+02 1.467799267622069870e+01 6.897173807587818617e-01
2.000000000000000284e+02 1.467799267622069870e+01 6.318322755402704383e-01
2.287059672165840141e+02 1.467799267622069870e+01 6.662726125244338160e-01
2.615320972023659465e+02 1.467799267622069870e+01 7.152344059702198109e-01
2.990697562442441608e+02 1.467799267622069870e+01 6.432986662323233462e-01
3.419951893353393189e+02 1.467799267622069870e+01 6.922316206819388862e-01
3.910817028017877419e+02 1.467799267622069870e+01 6.736324763496347456e-01
4.472135954999579894e+02 1.467799267622069870e+01 7.012608570520689755e-01
5.114020895561201883e+02 1.467799267622069870e+01 6.420218172094159792e-01
5.848035476425728802e+02 1.467799267622069870e+01 7.088487763238209283e-01
6.687403049764220668e+02 1.467799267622069870e+01 7.274830084113708129e-01
7.647244913317297232e+02 1.467799267622069870e+01 7.206988766365927113e-01
8.744852722211672926e+02 1.467799267622069870e+01 7.295089344339953374e-01
1.000000000000000000e+03 1.467799267622069870e+01 7.131600313160645355e-01
4.000000000000001421e+01 1.778279410038922848e+01 0.000000000000000000e+00
4.574119344331683124e+01 1.778279410038922848e+01 0.000000000000000000e+00
5.230641944047322767e+01 1.778279410038922848e+01 0.000000000000000000e+00
5.981395124884883785e+01 1.778279410038922848e+01 0.000000000000000000e+00
6.839903786706790356e+01 1.778279410038922848e+01 0.000000000000000000e+00
7.821634056035759386e+01 1.778279410038922848e+01 0.000000000000000000e+00
8.944271909999160641e+01 1.778279410038922848e+01 1.476444902983980734e-01
1.022804179112240490e+02 1.778279410038922848e+01 3.695130698614789710e-01
1.169607095285146983e+02 1.778279410038922848e+01 6.308013113292912921e-01
1.337480609952844191e+02 1.778279410038922848e+01 7.843887418815650436e-01
1.529448982663459731e+02 1.778279410038922848e+01 8.488691304926684333e-01
1.748970544442334756e+02 1.778279410038922848e+01 8.197117222232582767e-01
2.000000000000000284e+02 1.778279410038922848e+01 7.548791545875016551e-01
2.287059672165840141e+02 1.778279410038922848e+01 7.953558054455823756e-01
2.615320972023659465e+02 1.778279410038922848e+01 8.493412424456839860e-01
2.990697562442441608e+02 1.778279410038922848e+01 7.672839511089283304e-01
3.419951893353393189e+02 1.778279410038922848e+01 8.252916278931802241e-01
3.910817028017877419e+02 1.778279410038922848e+01 8.003410830875971049e-01
4.472135954999579894e+02 1.778279410038922848e+01 8.344577849475783848e-01
5.114020895561201883e+02 1.778279410038922848e+01 7.664267339513607391e-01
5.848035476425728802e+02 1.778279410038922848e+01 8.446210643648190963e-01
6.687403049764220668e+02 1.778279410038922848e+01 8.637826483249375631e-01
7.647244913317297232e+02 1.778279410038922848e+01 8.571973700157704545e-01
8.744852722211672926e+02 1.778279410038922848e+01 8.673722971830345463e-01
1.000000000000000000e+03 1.778279410038922848e+01 8.494936235548580239e-01
4.000000000000001421e+01 2.154434690031883193e+01 0.000000000000000000e+00
4.574119344331683124e+01 2.154434690031883193e+01 0.000000000000000000e+00
5.230641944047322767e+01 2.154434690031883193e+01 0.000000000000000000e+00
5.981395124884883785e+01 2.154434690031883193e+01 0.000000000000000000e+00
6.839903786706790356e+01 2.154434690031883193e+01 0.000000000000000000e+00
7.821634056035759386e+01 2.154434690031883193e+01 0.000000000000000000e+00
8.944271909999160641e+01 2.154434690031883193e+01 1.775773853128782553e-01
1.022804179112240490e+02 2.154434690031883193e+01 4.478865170294614173e-01
1.169607095285146983e+02 2.154434690031883193e+01 7.527483905944247766e-01
1.337480609952844191e+02 2.154434690031883193e+01 9.297686707107372106e-01
1.529448982663459731e+02 2.154434690031883193e+01 1.005715289738578599e+00
1.748970544442334756e+02 2.154434690031883193e+01 9.738089839042394225e-01
2.000000000000000284e+02 2.154434690031883193e+01 8.991007357849746251e-01
2.287059672165840141e+02 2.154434690031883193e+01 9.436197547019699039e-01
2.615320972023659465e+02 2.154434690031883193e+01 1.007986876838601331e+00
2.990697562442441608e+02 2.154434690031883193e+01 9.133172754232816715e-01
3.419951893353393189e+02 2.154434690031883193e+01 9.800628850841325290e-01
3.910817028017877419e+02 2.154434690031883193e+01 9.517298418967945484e-01
4.472135954999579894e+02 2.154434690031883193e+01 9.902416272052361190e-01
5.114020895561201883e+02 2.154434690031883193e+01 9.133149346396864932e-01
5.848035476425728802e+02 2.154434690031883193e+01 1.000342594903339100e+00
6.687403049764220668e+02 2.154434690031883193e+01 1.023481466745717938e+00
7.647244913317297232e+02 2.154434690031883193e+01 1.017128469324783735e+00
8.744852722211672926e+02 2.154434690031883193e+01 1.028650369067940273e+00
1.000000000000000000e+03 2.154434690031883193e+01 1.007385546301616364e+00
4.000000000000001421e+01 2.610157215682535892e+01 0.000000000000000000e+00
4.574119344331683124e+01 2.610157215682535892e+01 0.000000000000000000e+00
5.230641944047322767e+01 2.610157215682535892e+01 0.000000000000000000e+00
5.981395124884883785e+01 2.610157215682535892e+01 0.000000000000000000e+00
6.839903786706790356e+01 2.610157215682535892e+01 0.000000000000000000e+00
7.821634056035759386e+01 2.610157215682535892e+01 2.449305116509871427e-02
8.944271909999160641e+01 2.610157215682535892e+01 2.180396139589693416e-01
1.022804179112240490e+02 2.610157215682535892e+01 5.387453128850315798e-01
1.169607095285146983e+02 2.610157215682535892e+01 8.953340693004724349e-01
1.337480609952844191e+02 2.610157215682535892e+01 1.099334243919914300e+00
1.529448982663459731e+02 2.610157215682535892e+01 1.187672750726713522e+00
1.748970544442334756e+02 2.610157215682535892e+01 1.152746427817356922e+00
2.000000000000000284e+02 2.610157215682535892e+01 1.066623605658435725e+00
2.287059672165840141e+02 2.610157215682535892e+01 1.116938875125030206e+00
2.615320972023659465e+02 2.610157215682535892e+01 1.191219906706972864e+00
2.990697562442441608e+02 2.610157215682535892e+01 1.082330676373660427e+00
3.419951893353393189e+02 2.610157215682535892e+01 1.158507012673364089e+00
3.910817028017877419e+02 2.610157215682535892e+01 1.127212085942523423e+00
4.472135954999579894e+02 2.610157215682535892e+01 1.171256012105927669e+00
5.114020895561201883e+02 2.610157215682535892e+01 1.084163619576452353e+00
5.848035476425728802e+02 2.610157215682535892e+01 1.183035545545810807e+00
6.687403049764220668e+02 2.610157215682535892e+01 1.211247010046004657e+00
7.647244913317297232e+02 2.610157215682535892e+01 1.202342038636415866e+00
8.744852722211672926e+02 2.610157215682535892e+01 1.216877152764839209e+00
1.000000000000000000e+03 2.610157215682535892e+01 1.192551683374458271e+00
4.000000000000001421e+01 3.162277660168379256e+01 0.000000000000000000e+00
4.574119344331683124e+01 3.162277660168379256e+01 0.000000000000000000e+00
5.230641944047322767e+01 3.162277660168379256e+01 0.000000000000000000e+00
5.981395124884883785e+01 3.162277660168379256e+01 0.000000000000000000e+00
6.839903786706790356e+01 3.162277660168379256e+01 0.000000000000000000e+00
7.821634056035759386e+01 3.162277660168379256e+01 9.409294973752041491e-02
8.944271909999160641e+01 3.162277660168379256e+01 2.688281536811705785e-01
1.022804179112240490e+02 3.162277660168379256e+01 6.486210286796606495e-01
1.169607095285146983e+02 3.162277660168379256e+01 1.062193533980378968e+00
1.337480609952844191e+02 3.162277660168379256e+01 1.297470014605054178e+00
1.529448982663459731e+02 3.162277660168379256e+01 1.399456522870278663e+00
1.748970544442334756e+02 3.162277660168379256e+01 1.359524590922007725e+00
2.000000000000000284e+02 3.162277660168379256e+01 1.263591443599168418e+00
2.287059672165840141e+02 3.162277660168379256e+01 1.319035726793415186e+00
2.615320972023659465e+02 3.162277660168379256e+01 1.403183599633016865e+00
2.990697562442441608e+02 3.162277660168379256e+01 1.280959002875168506e+00
3.419951893353393189e+02 3.162277660168379256e+01 1.367271617401925710e+00
3.910817028017877419e+02 3.162277660168379256e+01 1.330916580980399111e+00
4.472135954999579894e+02 3.162277660168379256e+01 1.381333576314099254e+00
5.114020895561201883e+02 3.162277660168379256e+01 1.284156449188138316e+00
5.848035476425728802e+02 3.162277660168379256e+01 1.395780572122257590e+00
6.687403049764220668e+02 3.162277660168379256e+01 1.427078955822996598e+00
7.647244913317297232e+02 3.162277660168379256e+01 1.419067712289353134e+00
8.744852722211672926e+02 3.162277660168379256e+01 1.434502029349505658e+00
1.000000000000000000e+03 3.162277660168379256e+01 1.408032843919226451e+00
4.000000000000001421e+01 3.831186849557287388e+01 0.000000000000000000e+00
4.574119344331683124e+01 3.831186849557287388e+01 0.000000000000000000e+00
5.230641944047322767e+01 3.831186849557287388e+01 0.000000000000000000e+00
5.981395124884883785e+01 3.831186849557287388e+01 0.000000000000000000e+00
6.839903786706790356e+01 3.831186849557287388e+01 0.000000000000000000e+00
7.821634056035759386e+01 3.831186849557287388e+01 1.087880166745958110e-01
8.944271909999160641e+01 3.831186849557287388e+01 3.276447309461865687e-01
1.022804179112240490e+02 3.831186849557287388e+01 7.783370283818059621e-01
1.169607095285146983e+02 3.831186849557287388e+01 1.256179096918297766e+00
1.337480609952844191e+02 3.831186849557287388e+01 1.525730907167522910e+00
1.529448982663459731e+02 3.831186849557287388e+01 1.642923774815743476e+00
1.748970544442334756e+02 3.831186849557287388e+01 1.597615161829820662e+00
2.000000000000000284e+02 3.831186849557287388e+01 1.490716868750621149e+00
2.287059672165840141e+02 3.831186849557287388e+01 1.553081478485589084e+00
2.615320972023659465e+02 3.831186849557287388e+01 1.645902543653012140e+00
2.990697562442441608e+02 3.831186849557287388e+01 1.510765959566030325e+00
3.419951893353393189e+02 3.831186849557287388e+01 1.607137181660605929e+00
3.910817028017877419e+02 3.831186849557287388e+01 1.567186091337073650e+00
4.472135954999579894e+02 3.831186849557287388e+01 1.623368143293579369e+00
5.114020895561201883e+02 3.831186849557287388e+01 1.515414740258161030e+00
5.848035476425728802e+02 3.831186849557287388e+01 1.639930711472233016e+00
6.687403049764220668e+02 3.831186849557287388e+01 1.676486622379874003e+00
7.647244913317297232e+02 3.831186849557287388e+01 1.667383639078390267e+00
8.744852722211672926e+02 3.831186849557287388e+01 1.685539326236645152e+00
1.000000000000000000e+03 3.831186849557287388e+01 1.656566189114286658e+00
4.000000000000001421e+01 4.641588833612777165e+01 0.000000000000000000e+00
4.574119344331683124e+01 4.641588833612777165e+01 0.000000000000000000e+00
5.230641944047322767e+01 4.641588833612777165e+01 0.000000000000000000e+00
5.981395124884883785e+01 4.641588833612777165e+01 0.000000000000000000e+00
6.839903786706790356e+01 4.641588833612777165e+01 2.599345614150228717e-02
7.821634056035759386e+01 4.641588833612777165e+01 1.405204972112140127e-01
8.944271909999160641e+01 4.641588833612777165e+01 3.949276326060335851e-01
1.022804179112240490e+02 4.641588833612777165e+01 9.309181564204790371e-01
1.169607095285146983e+02 4.641588833612777165e+01 1.480027743787407868e+00
1.337480609952844191e+02 4.641588833612777165e+01 1.787996873696903410e+00
1.529448982663459731e+02 4.641588833612777165e+01 1.921006761914556549e+00
1.748970544442334756e+02 4.641588833612777165e+01 1.873357874844023607e+00
2.000000000000000284e+02 4.641588833612777165e+01 1.754795059451171424e+00
2.287059672165840141e+02 4.641588833612777165e+01 1.823200832348978784e+00
2.615320972023659465e+02 4.641588833612777165e+01 1.926977086294969999e+00
2.990697562442441608e+02 4.641588833612777165e+01 1.777054321560370687e+00
3.419951893353393189e+02 4.641588833612777165e+01 1.884441797580373334e+00
3.910817028017877419e+02 4.641588833612777165e+01 1.839626720450859843e+00
4.472135954999579894e+02 4.641588833612777165e+01 1.902339389875595366e+00
5.114020895561201883e+02 4.641588833612777165e+01 1.784452030099895836e+00
5.848035476425728802e+02 4.641588833612777165e+01 1.922459348527651324e+00
6.687403049764220668e+02 4.641588833612777165e+01 1.963215246181019724e+00
7.647244913317297232e+02 4.641588833612777165e+01 1.953883229640848374e+00
8.744852722211672926e+02 4.641588833612777165e+01 1.975252290887826501e+00
1.000000000000000000e+03 4.641588833612777165e+01 1.943149743718410427e+00
4.000000000000001421e+01 5.623413251903490817e+01 0.000000000000000000e+00
4.574119344331683124e+01 5.623413251903490817e+01 0.000000000000000000e+00
5.230641944047322767e+01 5.623413251903490817e+01 0.000000000000000000e+00
5.981395124884883785e+01 5.623413251903490817e+01 0.000000000000000000e+00
6.839903786706790356e+01 5.623413251903490817e+01 6.093181229285878769e-02
7.821634056035759386e+01 5.623413251903490817e+01 1.859060812760221504e-01
8.944271909999160641e+01 5.623413251903490817e+01 4.780896867788963500e-01
1.022804179112240490e+02 5.623413251903490817e+01 1.110179459432381943e+00
1.169607095285146983e+02 5.623413251903490817e+01 1.739558299707737454e+00
1.337480609952844191e+02 5.623413251903490817e+01 2.089325116103882163e+00
1.529448982663459731e+02 5.623413251903490817e+01 2.240160834616806707e+00
1.748970544442334756e+02 5.623413251903490817e+01 2.187622153986928719e+00
2.000000000000000284e+02 5.623413251903490817e+01 2.057413947094183460e+00
2.287059672165840141e+02 5.623413251903490817e+01 2.133248922926950453e+00
2.615320972023659465e+02 5.623413251903490817e+01 2.247638282786937225e+00
2.990697562442441608e+02 5.623413251903490817e+01 2.082823702753794581e+00
3.419951893353393189e+02 5.623413251903490817e+01 2.202306469543477085e+00
3.910817028017877419e+02 5.623413251903490817e+01 2.152489416401432543e+00
4.472135954999579894e+02 5.623413251903490817e+01 2.223408067124000187e+00
5.114020895561201883e+02 5.623413251903490817e+01 2.093804593316693552e+00
5.848035476425728802e+02 5.623413251903490817e+01 2.246282635704547559e+00
6.687403049764220668e+02 5.623413251903490817e+01 2.292566046689966885e+00
7.647244913317297232e+02 5.623413251903490817e+01 2.282604897849367376e+00
8.744852722211672926e+02 5.623413251903490817e+01 2.306435080118113490e+00
1.000000000000000000e+03 5.623413251903490817e+01 2.272681654836247844e+00
4.000000000000001421e+01 6.812920690579611005e+01 0.000000000000000000e+00
4.574119344331683124e+01 6.812920690579611005e+01 0.000000000000000000e+00
5.230641944047322767e+01 6.812920690579611005e+01 0.000000000000000000e+00
5.981395124884883785e+01 6.812920690579611005e+01 0.000000000000000000e+00
6.839903786706790356e+01 6.812920690579611005e+01 8.565564287055117687e-02
7.821634056035759386e+01 6.812920690579611005e+01 2.289708595108820299e-01
8.944271909999160641e+01 6.812920690579611005e+01 5.782188488228728884e-01
1.022804179112240490e+02 6.812920690579611005e+01 1.321179806901968457e+00
1.169607095285146983e+02 6.812920690579611005e+01 2.038046028886905336e+00
1.337480609952844191e+02 6.812920690579611005e+01 2.432430121037247872e+00
1.529448982663459731e+02 6.812920690579611005e+01 2.604002512975818640e+00
1.748970544442334756e+02 6.812920690579611005e+01 2.546678452531884851e+00
2.000000000000000284e+02 6.812920690579611005e+01 2.404343544174353475e+00
2.287059672165840141e+02 6.812920690579611005e+01 2.486744576750237190e+00
2.615320972023659465e+02 6.812920690579611005e+01 2.612136423025062548e+00
2.990697562442441608e+02 6.812920690579611005e+01 2.432620714771669856e+00
3.419951893353393189e+02 6.812920690579611005e+01 2.564623876391194379e+00
3.910817028017877419e+02 6.812920690579611005e+01 2.510471750270773406e+00
4.472135954999579894e+02 6.812920690579611005e+01 2.589301471381094455e+00
5.114020895561201883e+02 6.812920690579611005e+01 2.448139123897857150e+00
5.848035476425728802e+02 6.812920690579611005e+01 2.615782565582764452e+00
6.687403049764220668e+02 6.812920690579611005e+01 2.667515469925860749e+00
7.647244913317297232e+02 6.812920690579611005e+01 2.658196193929361684e+00
8.744852722211672926e+02 6.812920690579611005e+01 2.685143519424035397e+00
1.000000000000000000e+03 6.812920690579611005e+01 2.649396142666772036e+00
4.000000000000001421e+01 8.254041852680181535e+01 0.000000000000000000e+00
4.574119344331683124e+01 8.254041852680181535e+01 0.000000000000000000e+00
5.230641944047322767e+01 8.254041852680181535e+01 0.000000000000000000e+00
5.981395124884883785e+01 8.254041852680181535e+01 0.000000000000000000e+00
6.839903786706790356e+01 8.254041852680181535e+01 1.017469200617379527e-01
7.821634056035759386e+01 8.254041852680181535e+01 2.777560974354279510e-01
8.944271909999160641e+01 8.254041852680181535e+01 6.941632092344691696e-01
1.022804179112240490e+02 8.254041852680181535e+01 1.567844192278953663e+00
1.169607095285146983e+02 8.254041852680181535e+01 2.379251925026417247e+00
1.337480609952844191e+02 8.254041852680181535e+01 2.822498457403622485e+00
1.529448982663459731e+02 8.254041852680181535e+01 3.016348436670993394e+00
1.748970544442334756e+02 8.254041852680181535e+01 2.954953285064126245e+00
2.000000000000000284e+02 8.254041852680181535e+01 2.799544466854737124e+00
2.287059672165840141e+02 8.254041852680181535e+01 2.890225654830830049e+00
2.615320972023659465e+02 8.254041852680181535e+01 3.026663238385508325e+00
2.990697562442441608e+02 8.254041852680181535e+01 2.831760388462924549e+00
3.419951893353393189e+02 8.254041852680181535e+01 2.976678595246995851e+00
3.910817028017877419e+02 8.254041852680181535e+01 2.918051345970673172e+00
4.472135954999579894e+02 8.254041852680181535e+01 3.005486843928574014e+00
5.114020895561201883e+02 8.254041852680181535e+01 2.853442287360609786e+00
5.848035476425728802e+02 8.254041852680181535e+01 3.036120021752707565e+00
6.687403049764220668e+02 8.254041852680181535e+01 3.094215532507105682e+00
7.647244913317297232e+02 8.254041852680181535e+01 3.085085945555538611e+00
8.744852722211672926e+02 8.254041852680181535e+01 3.116610564005421136e+00
1.000000000000000000e+03 8.254041852680181535e+01 3.078535032356525036e+00
4.000000000000001421e+01 1.000000000000000000e+02 0.000000000000000000e+00
4.574119344331683124e+01 1.000000000000000000e+02 0.000000000000000000e+00
5.230641944047322767e+01 1.000000000000000000e+02 0.000000000000000000e+00
5.981395124884883785e+01 1.000000000000000000e+02 6.354495831405944373e-02
6.839903786706790356e+01 1.000000000000000000e+02 1.361579766758822807e-01
7.821634056035759386e+01 1.000000000000000000e+02 3.407267326733254831e-01
8.944271909999160641e+01 1.000000000000000000e+02 8.379530600049184264e-01
1.022804179112240490e+02 1.000000000000000000e+02 1.855104994436891364e+00
1.169607095285146983e+02 1.000000000000000000e+02 2.769589753674665200e+00
1.337480609952844191e+02 1.000000000000000000e+02 3.264850621660232211e+00
1.529448982663459731e+02 1.000000000000000000e+02 3.482621314006141944e+00
1.748970544442334756e+02 1.000000000000000000e+02 3.417361717134137944e+00
2.000000000000000284e+02 1.000000000000000000e+02 3.248117413410794185e+00
2.287059672165840141e+02 1.000000000000000000e+02 3.347018729937154990e+00
2.615320972023659465e+02 1.000000000000000000e+02 3.494870665363973838e+00
2.990697562442441608e+02 1.000000000000000000e+02 3.284743670023522633e+00
3.419951893353393189e+02 1.000000000000000000e+02 3.443689265354278550e+00
3.910817028017877419e+02 1.000000000000000000e+02 3.380468862824146825e+00
4.472135954999579894e+02 1.000000000000000000e+02 3.477617885169336009e+00
5.114020895561201883e+02 1.000000000000000000e+02 3.313571531800882042e+00
5.848035476425728802e+02 1.000000000000000000e+02 3.512686743432240633e+00
6.687403049764220668e+02 1.000000000000000000e+02 3.577179884344005245e+00
7.647244913317297232e+02 1.000000000000000000e+02 3.569797733331898648e+00
8.744852722211672926e+02 1.000000000000000000e+02 3.605219981248051653e+00
1.000000000000000000e+03 1.000000000000000000e+02 3.565788730886280788e+00
4.000000000000001421e+01 1.211527658628587574e+02 0.000000000000000000e+00
4.574119344331683124e+01 1.211527658628587574e+02 0.000000000000000000e+00
5.230641944047322767e+01 1.211527658628587574e+02 0.000000000000000000e+00
5.981395124884883785e+01 1.211527658628587574e+02 6.777221512903676415e-02
6.839903786706790356e+01 1.211527658628587574e+02 1.784259135496306103e-01
7.821634056035759386e+01 1.211527658628587574e+02 4.161903815519851779e-01
8.944271909999160641e+01 1.211527658628587574e+02 1.007695456271664680e+00
1.022804179112240490e+02 1.211527658628587574e+02 2.187675824362298460e+00
1.169607095285146983e+02 1.211527658628587574e+02 3.213011414247896713e+00
1.337480609952844191e+02 1.211527658628587574e+02 3.763986143593812006e+00
1.529448982663459731e+02 1.211527658628587574e+02 4.007383260776208544e+00
1.748970544442334756e+02 1.211527658628587574e+02 3.938451972549081415e+00
2.000000000000000284e+02 1.211527658628587574e+02 3.755129921915900226e+00
2.287059672165840141e+02 1.211527658628587574e+02 3.862650539963224716e+00
2.615320972023659465e+02 1.211527658628587574e+02 4.022636183504655349e+00
2.990697562442441608e+02 1.211527658628587574e+02 3.796904879919394293e+00
3.419951893353393189e+02 1.211527658628587574e+02 3.970568955818853496e+00
3.910817028017877419e+02 1.211527658628587574e+02 3.902684492847558584e+00
4.472135954999579894e+02 1.211527658628587574e+02 4.009570976514410745e+00
5.114020895561201883e+02 1.211527658628587574e+02 3.834222075963757526e+00
5.848035476425728802e+02 1.211527658628587574e+02 4.050848239040971244e+00
6.687403049764220668e+02 1.211527658628587574e+02 4.122660941738008233e+00
7.647244913317297232e+02 1.211527658628587574e+02 4.117456636819498250e+00
8.744852722211672926e+02 1.211527658628587574e+02 4.157023595838214902e+00
1.000000000000000000e+03 1.211527658628587574e+02 4.117137549390566420e+00
4.000000000000001421e+01 1.467799267622069124e+02 0.000000000000000000e+00
4.574119344331683124e+01 1.467799267622069124e+02 1.064273062805568687e-02
5.230641944047322767e+01 1.467799267622069124e+02 4.037125429930028819e-02
5.981395124884883785e+01 1.467799267622069124e+02 1.033536044619906280e-01
6.839903786706790356e+01 1.467799267622069124e+02 2.238554357950300056e-01
7.821634056035759386e+01 1.467799267622069124e+02 5.050098130175535438e-01
8.944271909999160641e+01 1.467799267622069124e+02 1.208356808342014199e+00
1.022804179112240490e+02 1.467799267622069124e+02 2.573238198273491761e+00
1.169607095285146983e+02 1.467799267622069124e+02 3.713838001013379575e+00
1.337480609952844191e+02 1.467799267622069124e+02 4.325901841284075289e+00
1.529448982663459731e+02 1.467799267622069124e+02 4.596835305067415334e+00
1.748970544442334756e+02 1.467799267622069124e+02 4.524189340379084712e+00
2.000000000000000284e+02 1.467799267622069124e+02 4.326112571681636432e+00
2.287059672165840141e+02 1.467799267622069124e+02 4.442828810243524273e+00
2.615320972023659465e+02 1.467799267622069124e+02 4.614387069588366863e+00
2.990697562442441608e+02 1.467799267622069124e+02 4.373079422213132617e+00
3.419951893353393189e+02 1.467799267622069124e+02 4.562808216284059526e+00
3.910817028017877419e+02 1.467799267622069124e+02 4.490568248523935324e+00
4.472135954999579894e+02 1.467799267622069124e+02 4.608570352250433544e+00
5.114020895561201883e+02 1.467799267622069124e+02 4.421599588428377636e+00
5.848035476425728802e+02 1.467799267622069124e+02 4.656520337244007379e+00
6.687403049764220668e+02 1.467799267622069124e+02 4.736173831618222252e+00
7.647244913317297232e+02 1.467799267622069124e+02 4.733078450560237016e+00
8.744852722211672926e+02 1.467799267622069124e+02 4.778687482525004526e+00
1.000000000000000000e+03 1.467799267622069124e+02 4.738649816057956876e+00
4.000000000000001421e+01 1.778279410038922776e+02 0.000000000000000000e+00
4.574119344331683124e+01 1.778279410038922776e+02 1.042882870195474890e-02
5.230641944047322767e+01 1.778279410038922776e+02 7.071197987195575185e-02
5.981395124884883785e+01 1.778279410038922776e+02 1.314443863541341628e-01
6.839903786706790356e+01 1.778279410038922776e+02 2.734103981038907283e-01
7.821634056035759386e+01 1.778279410038922776e+02 6.119530551932922391e-01
8.944271909999160641e+01 1.778279410038922776e+02 1.447925473542565511e+00
1.022804179112240490e+02 1.778279410038922776e+02 3.016718344009916564e+00
1.169607095285146983e+02 1.778279410038922776e+02 4.279035037177847833e+00
1.337480609952844191e+02 1.778279410038922776e+02 4.954322070845659454e+00
1.529448982663459731e+02 1.778279410038922776e+02 5.256318927341458114e+00
1.748970544442334756e+02 1.778279410038922776e+02 5.179986540672127049e+00
