# mlight/meV nloc/cm-3 sensitivity
9.469043279318956365e+02 1.477377652598511126e+01 0.000000000000000000e+00
1.000000000000000000e+03 1.477377652598511126e+01 1.515689045757573350e-01
4.000000000000001421e+01 1.597312280060254075e+01 0.000000000000000000e+00
4.224291601598523727e+01 1.597312280060254075e+01 0.000000000000000000e+00
4.461159883833953899e+01 1.597312280060254075e+01 0.000000000000000000e+00
4.711310057666999995e+01 1.597312280060254075e+01 0.000000000000000000e+00
4.975486877282340004e+01 1.597312280060254075e+01 0.000000000000000000e+00
5.254476857391861699e+01 1.597312280060254075e+01 0.000000000000000000e+00
5.549110614868559566e+01 1.597312280060254075e+01 0.000000000000000000e+00
5.860265341682614348e+01 1.597312280060254075e+01 0.000000000000000000e+00
6.188867416502191077e+01 1.597312280060254075e+01 0.000000000000000000e+00
6.535895162734237829e+01 1.597312280060254075e+01 0.000000000000000000e+00
6.902381761216662426e+01 1.597312280060254075e+01 0.000000000000000000e+00
7.289418326233591472e+01 1.597312280060254075e+01 0.000000000000000000e+00
7.698157154011725822e+01 1.597312280060254075e+01 0.000000000000000000e+00
8.129815153369328584e+01 1.597312280060254075e+01 0.000000000000000000e+00
8.585677468731614681e+01 1.597312280060254075e+01 0.000000000000000000e+00
9.067101306299150565e+01 1.597312280060254075e+01 0.000000000000000000e+00
9.575519974760622688e+01 1.597312280060254075e+01 0.000000000000000000e+00
1.011244715258004874e+02 1.597312280060254075e+01 0.000000000000000000e+00
1.067948139456319865e+02 1.597312280060254075e+01 0.000000000000000000e+00
1.127831089112024898e+02 1.597312280060254075e+01 0.000000000000000000e+00
1.191071849439410357e+02 1.597312280060254075e+01 0.000000000000000000e+00
1.257858702621828968e+02 1.597312280060254075e+01 0.000000000000000000e+00
1.328390488370752678e+02 1.597312280060254075e+01 1.265662041747641353e-01
1.402877195916981350e+02 1.597312280060254075e+01 0.000000000000000000e+00
1.481540589196547160e+02 1.597312280060254075e+01 2.301372206036133850e-01
